"Sample"	"log_rte"	"l_utr3"
"G418_500_10min"	-1.55496776042332	489
"G418_500_10min"	-2.5975625375008	2216
"G418_500_10min"	-1.5634100355961	4571
"G418_500_10min"	-0.930093420997462	203
"G418_500_10min"	-2.54140613473442	354
"G418_500_10min"	0.369233809665712	1605
"G418_500_10min"	-6.83541884501415	938
"G418_500_10min"	-1.97593224003817	2104
"G418_500_10min"	-3.14487362938695	31
"G418_500_10min"	-4.20762446822676	4415
"G418_500_10min"	-0.86554980022762	1025
"G418_500_10min"	-0.981195598561944	1023
"G418_500_10min"	-3.27355333024438	162
"G418_500_10min"	-0.977492600590433	82
"G418_500_10min"	-4.13821614309937	2375
"G418_500_10min"	-1.91951008213964	326
"G418_500_10min"	-4.36487471675666	1395
"G418_500_10min"	-4.44907013719574	744
"G418_500_10min"	-1.12512800717454	1147
"G418_500_10min"	-1.72351564013037	3658
"G418_500_10min"	-2.43878730872128	3355
"G418_500_10min"	-3.17495181851715	2768
"G418_500_10min"	-1.04326745390417	1258
"G418_500_10min"	0.0360692547075182	4000
"G418_500_10min"	-3.13275520885177	2567
"G418_500_10min"	-0.516249750637144	835
"G418_500_10min"	-7.6110089776246	132
"G418_500_10min"	-0.611260988526755	2004
"G418_500_10min"	-3.23549332153182	59
"G418_500_10min"	-1.98619170793687	354
"G418_500_10min"	-0.887299867250638	3612
"G418_500_10min"	-2.04370729603716	3729
"G418_500_10min"	-3.72570647675152	3398
"G418_500_10min"	-2.88163064320679	1419
"G418_500_10min"	-4.76938707185859	696
"G418_500_10min"	-1.52423627018048	4777
"G418_500_10min"	-4.26202470853391	126
"G418_500_10min"	-0.514573172829758	3529
"G418_500_10min"	-3.87639657102858	456
"G418_500_10min"	-2.12038899966652	65
"G418_500_10min"	-2.04766925139132	166
"G418_500_10min"	0.246667319585492	2811
"G418_500_10min"	-3.06602987886014	165
"G418_500_10min"	-1.69182151507793	1605
"G418_500_10min"	-2.43493705671655	1127
"G418_500_10min"	-1.94388940887468	567
"G418_500_10min"	-3.89744005128992	74
"G418_500_10min"	-2.04000908471054	4058
"G418_500_10min"	-1.76914806725649	368
"G418_500_10min"	-1.1611053005523	2250
"G418_500_10min"	-2.21621865371625	3247
"G418_500_10min"	-3.16867251033615	1900
"G418_500_10min"	-1.21150410519371	638
"G418_500_10min"	-3.58106106303883	3748
"G418_500_10min"	0.604763731694961	289
"G418_500_10min"	0.528495549062125	5219
"G418_500_10min"	-1.15735329960896	1138
"G418_500_10min"	-0.0719110435883036	2476
"G418_500_10min"	-2.21512442087241	294
"G418_500_10min"	-2.18851474724864	2351
"G418_500_10min"	-2.58055193464184	91
"G418_500_10min"	-1.80185512491023	264
"G418_500_10min"	-1.78058150190879	3516
"G418_500_10min"	-2.39240722710521	283
"G418_500_10min"	-2.29021923516003	364
"G418_500_10min"	-1.6464097539782	5086
"G418_500_10min"	-2.11289406008716	711
"G418_500_10min"	-0.84011761702835	138
"G418_500_10min"	-0.157490413634868	464
"G418_500_10min"	-0.227843267400253	209
"G418_500_10min"	-3.62935662097203	670
"G418_500_10min"	-2.52631987188894	337
"G418_500_10min"	-1.18835266664806	421
"G418_500_10min"	-1.30995545449167	4234
"G418_500_10min"	-3.64229567578711	3670
"G418_500_10min"	-1.11547721741994	458
"G418_500_10min"	-2.82045058357228	237
"G418_500_10min"	-2.23656765255947	338
"G418_500_10min"	-2.66389394560286	1446
"G418_500_10min"	-1.06254987012566	435
"G418_500_10min"	-3.1242213919396	288
"G418_500_10min"	-2.01274850146786	77
"G418_500_10min"	-1.93457170492074	200
"G418_500_10min"	-0.942476298879025	3078
"G418_500_10min"	-3.87414077817226	51
"G418_500_10min"	-3.31508255676562	130
"G418_500_10min"	-3.16038792016723	580
"G418_500_10min"	-3.1405983301728	735
"G418_500_10min"	-3.89001196203386	646
"G418_500_10min"	-1.37728257728343	1524
"G418_500_10min"	-4.2505137615952	11395
"G418_500_10min"	-1.84553811594549	9053
"G418_500_10min"	-2.81160824989889	468
"G418_500_10min"	-1.23703919730085	1718
"G418_500_10min"	-2.9935062379145	522
"G418_500_10min"	-1.0139932720795	8512
"G418_500_10min"	-0.190789521363914	2571
"G418_500_10min"	-2.51714712371168	205
"G418_500_10min"	-2.88819450189862	439
"G418_500_10min"	-1.81081462987289	1144
"G418_500_10min"	-0.421382373421747	675
"G418_500_10min"	-3.03187051528702	851
"G418_500_10min"	-0.930871742766316	1483
"G418_500_10min"	-1.69980846704593	129
"G418_500_10min"	-1.54698246039847	2056
"G418_500_10min"	-3.80934622211082	1179
"G418_500_10min"	-1.15380694654995	381
"G418_500_10min"	-1.83650126771713	360
"G418_500_10min"	-3.65231776852292	2527
"G418_500_10min"	-4.73950077531386	311
"G418_500_10min"	-1.30346092113759	3582
"G418_500_10min"	-0.987153120444398	1121
"G418_500_10min"	-2.97021392497321	2534
"G418_500_10min"	-2.4049174595584	496
"G418_500_10min"	-2.67124547503495	141
"G418_500_10min"	-5.09328147507258	2066
"G418_500_10min"	-1.10572375431939	1579
"G418_500_10min"	-1.57125869808831	3152
"G418_500_10min"	-2.48040656967857	241
"G418_500_10min"	-2.76713507380483	98
"G418_500_10min"	0.336775859294666	2853
"G418_500_10min"	-4.36964198481087	3066
"G418_500_10min"	-3.33903424228943	1373
"G418_500_10min"	-1.64816951328319	1067
"G418_500_10min"	-1.1926450779424	1658
"G418_500_10min"	-2.21066466817109	154
"G418_500_10min"	-2.41860411429904	221
"G418_500_10min"	0.0904549509455021	4978
"G418_500_10min"	-3.98292649146171	309
"G418_500_10min"	-2.81496810616749	81
"G418_500_10min"	-1.91829535888077	1015
"G418_500_10min"	-1.9298389285826	3072
"G418_500_10min"	-1.20603718083717	502
"G418_500_10min"	-1.91803115321372	2571
"G418_500_10min"	-3.64741524589777	697
"G418_500_10min"	-3.71535913797683	839
"G418_500_10min"	-1.66612960367761	276
"G418_500_10min"	0.938599455335852	886
"G418_500_10min"	-1.2936686405861	56
"G418_500_10min"	-1.96186487111323	376
"G418_500_10min"	-0.973032952399733	1010
"G418_500_10min"	-3.0172710841885	62
"G418_500_10min"	-1.34792330342031	7731
"G418_500_10min"	-1.18787168120171	677
"G418_500_10min"	-2.94174060291758	976
"G418_500_10min"	-2.04080621638789	2652
"G418_500_10min"	-0.185346436536529	1030
"G418_500_10min"	-2.69996011244086	678
"G418_500_10min"	-2.85523154996966	284
"G418_500_10min"	-2.70073563287725	1373
"G418_500_10min"	-0.917537839808028	6745
"G418_500_10min"	-1.14135584924554	150
"G418_500_10min"	-1.93073733756289	1052
"G418_500_10min"	-2.47414976193194	132
"G418_500_10min"	-1.61555542099253	205
"G418_500_10min"	-1.90443285218467	3693
"G418_500_10min"	-2.67003082790735	3093
"G418_500_10min"	-2.2085546581677	1282
"G418_500_10min"	-2.50901364748786	3181
"G418_500_10min"	-2.23639812695863	1280
"G418_500_10min"	-1	53
"G418_500_10min"	-3.05937251250334	193
"G418_500_10min"	-0.528694281074411	2611
"G418_500_10min"	-3.17868760129688	94
"G418_500_10min"	-5.81455538874752	309
"G418_500_10min"	-4.98132649339145	3380
"G418_500_10min"	-0.330148601692332	239
"G418_500_10min"	-2.61344565279625	217
"G418_500_10min"	-1.0280143761696	4197
"G418_500_10min"	-3.86854428788568	1412
"G418_500_10min"	-1.2953239437903	328
"G418_500_10min"	-1.27064758994367	867
"G418_500_10min"	-3.57020787559884	522
"G418_500_10min"	-2.35083580313321	110
"G418_500_10min"	-1.51041466449092	1233
"G418_500_10min"	-3.48003138950907	200
"G418_500_10min"	-3.04463884399265	61
"G418_500_10min"	-2.64833613062782	1211
"G418_500_10min"	-2.7378490575795	579
"G418_500_10min"	-2.94874645905076	432
"G418_500_10min"	-2.00688638558524	11974
"G418_500_10min"	-2.08304796909893	38
"G418_500_10min"	-2.92181651462681	418
"G418_500_10min"	-5.13528175958269	453
"G418_500_10min"	-0.111931062296233	2605
"G418_500_10min"	-0.62322623885119	4417
"G418_500_10min"	-1.27792528747182	1330
"G418_500_10min"	-1.10530470299789	4560
"G418_500_10min"	-1.19785698732944	2205
"G418_500_10min"	0.575502171472087	1053
"G418_500_10min"	-2.76867446039417	285
"G418_500_10min"	-4.1271968273187	98
"G418_500_10min"	-1.25873426840017	421
"G418_500_10min"	-3.0734244532361	308
"G418_500_10min"	-2.11334147467569	616
"G418_500_10min"	-1.62701330466995	524
"G418_500_10min"	0.929276676264792	1671
"G418_500_10min"	-1.4240262825061	1215
"G418_500_10min"	-0.120941332402686	5209
"G418_500_10min"	1.06413033741971	5437
"G418_500_10min"	1.40364927147758	2418
"G418_500_10min"	-1.17665187627048	3695
"G418_500_10min"	0.0574073763230204	1839
"G418_500_10min"	-4.20767091562968	429
"G418_500_10min"	0.294732038464678	227
"G418_500_10min"	0.608809242675524	219
"G418_500_10min"	-4.42826840682111	1017
"G418_500_10min"	-2.75051212600416	163
"G418_500_10min"	-2.65996123984408	259
"G418_500_10min"	-1.89855932101657	651
"G418_500_10min"	-0.843102855200086	595
"G418_500_10min"	-2.02774499048291	2349
"G418_500_10min"	-1.3815584988126	607
"G418_500_10min"	-2.57018714883476	1301
"G418_500_10min"	-2.01792190938166	879
"G418_500_10min"	-4.32347854645076	208
"G418_500_10min"	-3.1860446668056	530
"G418_500_10min"	-3.08356471663914	1045
"G418_500_10min"	-0.168488769326794	2911
"G418_500_10min"	-1.69297472776169	482
"G418_500_10min"	-5.82909331798286	578
"G418_500_10min"	-0.509342992322273	352
"G418_500_10min"	-0.329486055163631	4095
"G418_500_10min"	-1.30487168794191	3504
"G418_500_10min"	-0.755581272333554	100
"G418_500_10min"	-0.927068477546151	217
"G418_500_10min"	-1.88588715502715	375
"G418_500_10min"	-5.9144524845066	282
"G418_500_10min"	-2.74173982229337	90
"G418_500_10min"	-2.00727928403676	2708
"G418_500_10min"	-1.053515509327	72
"G418_500_10min"	-0.334000927187938	1424
"G418_500_10min"	-2.52999114745301	820
"G418_500_10min"	-1.81669278663694	1108
"G418_500_10min"	-0.698420550504442	372
"G418_500_10min"	-1.35516139807012	291
"G418_500_10min"	-2.96009127856337	1096
"G418_500_10min"	-1.02289083995426	526
"G418_500_10min"	0.725679786619688	291
"G418_500_10min"	-0.430839355401739	1160
"G418_500_10min"	-1.3618595671611	838
"G418_500_10min"	-0.219907157946854	3373
"G418_500_10min"	-2.48481951368209	1753
"G418_500_10min"	-1.74013287324489	612
"G418_500_10min"	-2.45507216626426	53
"G418_500_10min"	-2.69743723200425	1146
"G418_500_10min"	0.0890050060587399	231
"G418_500_10min"	-2.3444194183706	1976
"G418_500_10min"	-0.891547560945091	175
"G418_500_10min"	-0.142417044615852	473
"G418_500_10min"	-1.07017361391957	810
"G418_500_10min"	-3.18314618930565	1652
"G418_500_10min"	-0.526747886775862	6902
"G418_500_10min"	-1.94542072119187	2319
"G418_500_10min"	-2.46479762623877	495
"G418_500_10min"	-0.0786404492395645	5382
"G418_500_10min"	-2.13914202502896	1010
"G418_500_10min"	-3.28559793474932	139
"G418_500_10min"	-3.55167685305347	225
"G418_500_10min"	-1.75177427968029	703
"G418_500_10min"	-0.192645077942396	116
"G418_500_10min"	-4.03996641661123	446
"G418_500_10min"	-3.03197796767614	923
"G418_500_10min"	-0.884864289278521	444
"G418_500_10min"	-4.12770034963988	1210
"G418_500_10min"	-0.0852691044778674	2447
"G418_500_10min"	0.549403416517034	1995
"G418_500_10min"	-1.1666938801793	580
"G418_500_10min"	-1.75899190049621	125
"G418_500_10min"	-2.37977217228889	2875
"G418_500_10min"	-0.109229069754759	1736
"G418_500_10min"	-1.13627622036593	3661
"G418_500_10min"	-1.86034800967149	2960
"G418_500_10min"	-1.67274066310623	1067
"G418_500_10min"	-3.79064398310773	4305
"G418_500_10min"	-1.66801824044872	362
"G418_500_10min"	0.153727773397836	1514
"G418_500_10min"	0.0259952023975579	1958
"G418_500_10min"	-1.93797827339262	637
"G418_500_10min"	-1.48711517732301	4774
"G418_500_10min"	-2.50485576364116	228
"G418_500_10min"	-2.15343687977081	281
"G418_500_10min"	-4.31928198769037	394
"G418_500_10min"	-2.6221400495907	5097
"G418_500_10min"	-4.90514293504997	4492
"G418_500_10min"	-2.06292065698755	1240
"G418_500_10min"	-2.56895018273253	441
"G418_500_10min"	-2.5317507007766	2006
"G418_500_10min"	-0.278606519285257	403
"G418_500_10min"	-1.58404270786827	55
"G418_500_10min"	-1.06740369019901	979
"G418_500_10min"	-2.91508534023206	644
"G418_500_10min"	-3.40190347528084	166
"G418_500_10min"	-2.0952483171725	2643
"G418_500_10min"	-2.53630349864989	1903
"G418_500_10min"	-4.63131281704494	333
"G418_500_10min"	-2.55809589486848	1069
"G418_500_10min"	-2.85339017318211	567
"G418_500_10min"	-2.87500001275226	44
"G418_500_10min"	-2.10429456252871	2182
"G418_500_10min"	-3.06889873160759	2012
"G418_500_10min"	-1.46886956264791	2255
"G418_500_10min"	-1.95079600199923	288
"G418_500_10min"	-0.939300364457193	997
"G418_500_10min"	-1.46706999539979	4043
"G418_500_10min"	-4.92896504944965	112
"G418_500_10min"	-3.67531660881936	2943
"G418_500_10min"	-1.62261504220056	1956
"G418_500_10min"	-1.80662647213509	385
"G418_500_10min"	-3.00611497549007	910
"G418_500_10min"	-2.43931490231593	200
"G418_500_10min"	-3.10046018177921	238
"G418_500_10min"	-3.37721053769564	464
"G418_500_10min"	-0.918445636391468	1335
"G418_500_10min"	-2.55039233951273	2033
"G418_500_10min"	-1.16947591953954	2856
"G418_500_10min"	-1.93888070985296	114
"G418_500_10min"	-1.98364382901478	466
"G418_500_10min"	0.248465932946332	1170
"G418_500_10min"	-1.24756299707136	64
"G418_500_10min"	-1.1482800104158	1551
"G418_500_10min"	-1.62416150593819	76
"G418_500_10min"	-2.55910607291468	1522
"G418_500_10min"	-2.13760333315473	3451
"G418_500_10min"	-5.92448704337891	42
"G418_500_10min"	-2.30945771641704	1443
"G418_500_10min"	-1.04762358714257	160
"G418_500_10min"	-1.80141178269157	923
"G418_500_10min"	-3.35124026871884	76
"G418_500_10min"	0.733354340613827	528
"G418_500_10min"	-2.84388080918093	72
"G418_500_10min"	-1.20309186537751	743
"G418_500_10min"	0.548727519956801	798
"G418_500_10min"	-1.79647774631861	3540
"G418_500_10min"	-2.99617911125003	664
"G418_500_10min"	-0.510997718605932	1360
"G418_500_10min"	-4.19967235144754	94
"G418_500_10min"	-3.19684630121132	102
"G418_500_10min"	-5.09157895341429	402
"G418_500_10min"	-0.226770861847023	81
"G418_500_10min"	-1.8905633360052	1089
"G418_500_10min"	-1.91496390192899	206
"G418_500_10min"	-0.822357085396852	247
"G418_500_10min"	-3.62507204697145	816
"G418_500_10min"	-0.474661481965263	1589
"G418_500_10min"	-1.41771163357717	261
"G418_500_10min"	-3.97958582373036	1361
"G418_500_10min"	-4.26556565484951	2609
"G418_500_10min"	-0.113528945630415	1357
"G418_500_10min"	-3.15661235522259	78
"G418_500_10min"	0.800362334916064	2201
"G418_500_10min"	-0.910448414223809	1829
"G418_500_10min"	-5.35205776107175	796
"G418_500_10min"	0.952694285221642	3889
"G418_500_10min"	-5.03280454008339	447
"G418_500_10min"	-2.05049948200764	2713
"G418_500_10min"	-3.48174178036239	103
"G418_500_10min"	-2.32106909215827	88
"G418_500_10min"	-3.07706031003698	381
"G418_500_10min"	-2.96897310437938	346
"G418_500_10min"	-0.893730615083882	3265
"G418_500_10min"	-1.01519367364928	3784
"G418_500_10min"	-2.1012122513583	7493
"G418_500_10min"	-1.21527867856204	3529
"G418_500_10min"	-1.26869664601196	203
"G418_500_10min"	-4.11869967808714	159
"G418_500_10min"	-3.1020209408435	187
"G418_500_10min"	-2.08949815083911	1229
"G418_500_10min"	-3.65337896389323	710
"G418_500_10min"	-4.62293035092018	461
"G418_500_10min"	-2.88914662502659	287
"G418_500_10min"	-2.518591315812	677
"G418_500_10min"	0.907970861507652	252
"G418_500_10min"	-1.58225829179278	96
"G418_500_10min"	-3.4643035376522	2341
"G418_500_10min"	-1.23769781249252	2943
"G418_500_10min"	-2.2730185015432	1537
"G418_500_10min"	-3.9787835140903	278
"G418_500_10min"	-1.29191552582092	828
"G418_500_10min"	-1.42565460829728	1132
"G418_500_10min"	-3.36730488849474	1362
"G418_500_10min"	-3.53439367631852	2844
"G418_500_10min"	-4.27597043526592	4067
"G418_500_10min"	-1.04182017569463	371
"G418_500_10min"	-3.14886338591449	1376
"G418_500_10min"	-0.550630838108955	2887
"G418_500_10min"	-2.60528248510075	1455
"G418_500_10min"	-0.209031352161323	1515
"G418_500_10min"	-0.856264522538552	61
"G418_500_10min"	-2.01075397761426	1168
"G418_500_10min"	-1.0619277491432	591
"G418_500_10min"	-0.660168844910332	61
"G418_500_10min"	-0.918667763384874	353
"G418_500_10min"	-3.01203925141764	2404
"G418_500_10min"	-2.59930193999368	494
"G418_500_10min"	-1.08567803911917	4183
"G418_500_10min"	-2.55019708256048	4976
"G418_500_10min"	-1.13999307577563	511
"G418_500_10min"	-3.24506533783977	592
"G418_500_10min"	-4.62257677382248	391
"G418_500_10min"	-2.07301479729823	594
"G418_500_10min"	-2.1680267182199	255
"G418_500_10min"	-0.723875594725762	1139
"G418_500_10min"	-3.22024395582	612
"G418_500_10min"	-3.15305118287793	937
"G418_500_10min"	-0.871049597374994	5932
"G418_500_10min"	-2.81118287536119	1214
"G418_500_10min"	-2.41689545651422	57
"G418_500_10min"	-2.0703893278914	188
"G418_500_10min"	-2.85600884542524	288
"G418_500_10min"	-1.09805014566175	219
"G418_500_10min"	-2.91866037416781	605
"G418_500_10min"	-1.50517216370327	331
"G418_500_10min"	-2.50250034052918	1558
"G418_500_10min"	-1.97547768086593	925
"G418_500_10min"	-0.449507252915301	56
"G418_500_10min"	-1.90191160639097	511
"G418_500_10min"	-1.91488339155238	220
"G418_500_10min"	-5.3724854297328	194
"G418_500_10min"	3.94251450533923	362
"G418_500_10min"	-2.46291819561	1195
"G418_500_10min"	-2.43695227733516	1181
"G418_500_10min"	-3.49281778713185	1168
"G418_500_10min"	-0.848916113365843	1602
"G418_500_10min"	-1.43890421839908	982
"G418_500_10min"	-2.28115051061815	2259
"G418_500_10min"	-1.68660562432191	907
"G418_500_10min"	-2.5124500009368	4448
"G418_500_10min"	-2.65537501109025	614
"G418_500_10min"	-0.730989789690597	42
"G418_500_10min"	-2.770803100067	225
"G418_500_10min"	-2.42811814420661	669
"G418_500_10min"	-3.04521875909824	1092
"G418_500_10min"	-1.69747730428523	328
"G418_500_10min"	-1.07324898203064	1473
"G418_500_10min"	-2.8471632197124	207
"G418_500_10min"	-1.68728149626181	9171
"G418_500_10min"	-1.34684572709169	7076
"G418_500_10min"	-2.12898171219851	1151
"G418_500_10min"	-2.16248988761115	1333
"G418_500_10min"	-3.60625728288157	91
"G418_500_10min"	-2.44423878150709	1323
"G418_500_10min"	-1.84794824166345	2067
"G418_500_10min"	-2.44420457316648	178
"G418_500_10min"	-2.48462777577126	87
"G418_500_10min"	0.105099541328597	879
"G418_500_10min"	-2.29961607808196	2852
"G418_500_10min"	0.531053337216842	3227
"G418_500_10min"	-2.34495906830665	248
"G418_500_10min"	-0.846685961402603	480
"G418_500_10min"	-4.25849675751836	6895
"G418_500_10min"	-0.166708288758769	866
"G418_500_10min"	-0.371356413599708	5804
"G418_500_10min"	-4.32030981648898	4003
"G418_500_10min"	-1.2881902654906	2607
"G418_500_10min"	-4.4406793917677	95
"G418_500_10min"	-4.22312830252603	1741
"G418_500_10min"	-2.19270839433728	44
"G418_500_10min"	-3.59863743761823	2389
"G418_500_10min"	-1.44996583933071	49
"G418_500_10min"	1.38769383211291	2956
"G418_500_10min"	-2.923764422562	333
"G418_500_10min"	-0.89253530263145	209
"G418_500_10min"	-2.08775049010283	4196
"G418_500_10min"	-2.19357626950696	1775
"G418_500_10min"	-0.766509869780223	31
"G418_500_10min"	-3.03121873952672	79
"G418_500_10min"	-3.303942349414	11864
"G418_500_10min"	-3.60630980277072	127
"G418_500_10min"	-2.23147314394186	602
"G418_500_10min"	-1.95094577812215	795
"G418_500_10min"	-1.23460221185502	884
"G418_500_10min"	-1.4578998240773	304
"G418_500_10min"	-1.17111191828719	2521
"G418_500_10min"	-1.65108720682288	1143
"G418_500_10min"	-1.26570854013212	851
"G418_500_10min"	-0.968596440250713	397
"G418_500_10min"	-3.6153361514519	443
"G418_500_10min"	-2.40860020164771	1752
"G418_500_10min"	-4.75617620015671	1238
"G418_500_10min"	-4.51751015796739	248
"G418_500_10min"	-1.63869448465895	264
"G418_500_10min"	-2.04021710341607	153
"G418_500_10min"	-1.40317368114843	271
"G418_500_10min"	-1.28521925879189	990
"G418_500_10min"	-0.638023744472571	1846
"G418_500_10min"	-1.41922529624228	294
"G418_500_10min"	-3.37824223968434	838
"G418_500_10min"	-3.17354014096188	2546
"G418_500_10min"	-3.09854036977052	764
"G418_500_10min"	-1.55174472382772	2584
"G418_500_10min"	-1.59664430576879	1279
"G418_500_10min"	-1.31817596002626	745
"G418_500_10min"	-1.2630344058338	1228
"G418_500_10min"	-4.46804474894201	92
"G418_500_10min"	-0.398064424568734	828
"G418_500_10min"	-0.773584186214261	1259
"G418_500_10min"	-1.09650798085335	986
"G418_500_10min"	-0.592205240602295	4444
"G418_500_10min"	0.754174948987966	70
"G418_500_10min"	-0.205917435035434	2534
"G418_500_10min"	-1.8843047012417	484
"G418_500_10min"	-1.41818405459571	5418
"G418_500_10min"	-1.68805599368526	196
"G418_500_10min"	-1.36499681677925	412
"G418_500_10min"	-2.06768680751158	246
"G418_500_10min"	-0.938810638098569	2289
"G418_500_10min"	-2.15942346256446	507
"G418_500_10min"	0.0698926175952472	312
"G418_500_10min"	-0.493040011280118	12115
"G418_500_10min"	-1.50814176175651	1347
"G418_500_10min"	-3.45146405949807	183
"G418_500_10min"	-3.15329868423931	950
"G418_500_10min"	-0.892616464626402	1945
"G418_500_10min"	-3.24700197717109	159
"G418_500_10min"	-4.90871103123289	2671
"G418_500_10min"	-2.01408351262406	1312
"G418_500_10min"	-0.0278342081967269	11761
"G418_500_10min"	-1.56185658638494	421
"G418_500_10min"	0.879628515604059	3146
"G418_500_10min"	-2.14730671559926	131
"G418_500_10min"	-2.00267413429833	5361
"G418_500_10min"	-4.07296328021693	404
"G418_500_10min"	0.29402209273217	1601
"G418_500_10min"	-3.43066994135577	272
"G418_500_10min"	-1.26810539538122	930
"G418_500_10min"	-2.4123830494124	1139
"G418_500_10min"	-0.700439718141093	207
"G418_500_10min"	-2.12880443175535	426
"G418_500_10min"	-1.24702329332055	659
"G418_500_10min"	-1.07100811196303	3229
"G418_500_10min"	-0.461659259138901	983
"G418_500_10min"	0.33257533908686	398
"G418_500_10min"	-2.16019346506895	634
"G418_500_10min"	-1.72810903804194	1715
"G418_500_10min"	-3.15538666617557	884
"G418_500_10min"	-1.96896283488124	2789
"G418_500_10min"	-0.00516170511577951	5460
"G418_500_10min"	-4.12110177480705	263
"G418_500_10min"	-0.108706259442501	1632
"G418_500_10min"	-0.66235417577552	2544
"G418_500_10min"	-3.21193048534706	2651
"G418_500_10min"	-0.974464915719333	1209
"G418_500_10min"	-0.575247345887945	1541
"G418_500_10min"	-2.61103993987004	3743
"G418_500_10min"	-1.28142037078199	1656
"G418_500_10min"	-2.05692706808484	173
"G418_500_10min"	-0.19068356160911	7807
"G418_500_10min"	-2.47175189137503	194
"G418_500_10min"	-0.87817308667956	2972
"G418_500_10min"	-2.08719844190187	1331
"G418_500_10min"	0.734655434475765	2861
"G418_500_10min"	-2.34095814875744	536
"G418_500_10min"	-2.79426174049761	503
"G418_500_10min"	-2.57882009637754	364
"G418_500_10min"	-1.75383019538043	588
"G418_500_10min"	-0.780007404624549	829
"G418_500_10min"	-1.21304199579973	4168
"G418_500_10min"	-1.27885937299548	821
"G418_500_10min"	-2.85877043297587	770
"G418_500_10min"	-2.85015179125862	5210
"G418_500_10min"	-2.2747801524605	735
"G418_500_10min"	-2.7159111279003	8949
"G418_500_10min"	-2.97241919108863	2554
"G418_500_10min"	-3.608232280044	874
"G418_500_10min"	-2.55065498407963	861
"G418_500_10min"	-1.71573885452398	85
"G418_500_10min"	-3.02090686016697	1388
"G418_500_10min"	-1.57136489732043	5338
"G418_500_10min"	-3.23397035056047	763
"G418_500_10min"	-3.65315700826672	484
"G418_500_10min"	0.438269805516556	411
"G418_500_10min"	-1.39609906332119	1119
"G418_500_10min"	-2.53206184289626	681
"G418_500_10min"	0.0824621601919666	145
"G418_500_10min"	-4.19775590675929	622
"G418_500_10min"	-5.14023332698397	71
"G418_500_10min"	-0.0269670476002701	1021
"G418_500_10min"	-3.57282878942992	568
"G418_500_10min"	-1.95947219341739	826
"G418_500_10min"	-1.98718694447083	1194
"G418_500_10min"	-0.646247339043488	82
"G418_500_10min"	-4.00627212740498	2708
"G418_500_10min"	-3.88185404927877	103
"G418_500_10min"	-1.06361609929597	153
"G418_500_10min"	-1.86249647724683	591
"G418_500_10min"	-1.27899895937659	963
"G418_500_10min"	-1.02254257053451	588
"G418_500_10min"	-1.95610758851306	1416
"G418_500_10min"	-1.57313706532437	1440
"G418_500_10min"	-2.24889233359629	664
"G418_500_10min"	-2.30742852519225	312
"G418_500_10min"	-2.83934503630204	916
"G418_500_10min"	-5.86510496178509	63
"G418_500_10min"	-1.3860290522087	3445
"G418_500_10min"	-2.72877327160444	56
"G418_500_10min"	-1.30932805810773	249
"G418_500_10min"	-2.05547761848747	1157
"G418_500_10min"	-2.13347926809603	2004
"G418_500_10min"	-3.23738159806712	1191
"G418_500_10min"	-2.90421072979094	2613
"G418_500_10min"	-2.18334551720464	563
"G418_500_10min"	-1.07509091658137	686
"G418_500_10min"	-8.13170723792427	481
"G418_500_10min"	-4.03157007900087	283
"G418_500_10min"	-3.37744925572348	1225
"G418_500_10min"	-2.01648812278857	1529
"G418_500_10min"	-0.529244403117641	600
"G418_500_10min"	-2.53578965873946	1573
"G418_500_10min"	-0.216636024508899	4340
"G418_500_10min"	-3.31507442641732	127
"G418_500_10min"	-1.98095424556507	685
"G418_500_10min"	-0.0748596744406016	1369
"G418_500_10min"	-2.46678107437285	2365
"G418_500_10min"	-1.88293069666434	1729
"G418_500_10min"	-3.38784592051866	171
"G418_500_10min"	-5.64338503494139	2775
"G418_500_10min"	-0.888578717331579	3248
"G418_500_10min"	-4.27922365394353	122
"G418_500_10min"	-3.17142435169725	5217
"G418_500_10min"	-0.669804278045827	2033
"G418_500_10min"	-3.73661055662513	2310
"G418_500_10min"	-2.24233349697036	2557
"G418_500_10min"	-2.54699465052214	2042
"G418_500_10min"	-3.54748779530249	300
"G418_500_10min"	-0.977973693670003	883
"G418_500_10min"	-0.75532903087109	2063
"G418_500_10min"	-3.66188253316755	69
"G418_500_10min"	-1.35681102101634	306
"G418_500_10min"	-2.73476132927635	202
"G418_500_10min"	-0.581284286780708	1291
"G418_500_10min"	-1.79408774305065	2047
"G418_500_10min"	-1.74576461264111	478
"G418_500_10min"	-2.80856676254241	2820
"G418_500_10min"	0.994331249913302	3464
"G418_500_10min"	-1.51290540002096	5129
"G418_500_10min"	1.49107093581125	2714
"G418_500_10min"	-0.864310806869682	1208
"G418_500_10min"	-2.23105369487919	791
"G418_500_10min"	-2.03364014174419	4411
"G418_500_10min"	-0.43389652653016	648
"G418_500_10min"	-0.532766289595729	2159
"G418_500_10min"	-1.5798688959175	884
"G418_500_10min"	-1.62332737641005	1939
"G418_500_10min"	-2.69135184531313	562
"G418_500_10min"	-0.757886245793305	85
"G418_500_10min"	-3.62570884306447	1791
"G418_500_10min"	0.474538511027499	2023
"G418_500_10min"	-3.30417539133027	1666
"G418_500_10min"	0.660409307818666	1072
"G418_500_10min"	-0.871317980789571	43
"G418_500_10min"	-4.06779581171751	346
"G418_500_10min"	-4.10805974752729	91
